LS,TO,VBN,'',WP,UH,VBG,JJ,VBZ,--,VBP,NN,DT,PRP,:,WP$,NNPS,PRP$,WDT,(,),.,",",``,$,RB,RBR,RBS,VBD,IN,FW,RP,JJR,JJS,PDT,MD,VB,WRB,NNP,EX,NNS,SYM,CC,CD,POS,class
0,5,4,2,1,0,5,25,4,0,3,49,37,13,9,0,0,1,3,0,0,30,12,4,0,19,0,1,25,28,0,2,13,0,0,1,4,2,21,0,18,0,10,8,0,0
0,3,4,7,3,0,0,17,6,0,7,38,25,6,6,0,0,7,0,0,0,8,15,8,0,4,0,0,6,19,7,0,4,0,0,0,5,1,30,0,8,2,10,7,1,0
0,0,0,1,1,0,0,9,5,0,0,8,5,2,0,0,0,1,0,0,0,6,5,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,2,0,4,0,2,1,0,0
0,3,5,0,2,0,12,20,17,0,9,70,40,8,8,0,0,2,0,0,0,18,17,2,0,15,0,0,2,30,1,0,12,1,0,0,3,3,0,3,12,0,12,5,0,0
0,7,0,0,3,0,3,18,4,0,2,23,13,3,2,0,0,1,0,0,0,9,10,2,0,1,0,0,2,9,0,0,4,0,0,1,8,2,8,0,6,0,6,2,0,0
0,4,4,2,1,0,3,14,6,0,8,28,18,14,1,0,0,6,1,0,0,11,4,4,0,5,0,0,8,13,0,0,0,1,1,2,7,1,10,0,4,0,5,4,0,0
0,4,7,1,1,0,3,22,10,0,6,40,28,17,8,0,0,1,2,0,0,16,10,1,0,31,3,0,7,40,0,0,9,1,0,3,8,0,34,1,5,0,9,3,0,0
0,1,2,0,2,0,3,11,8,0,3,24,16,8,6,0,0,1,1,0,0,7,5,2,0,5,0,0,4,16,3,0,8,0,0,0,4,0,4,0,6,0,4,1,0,0
0,8,2,2,0,0,4,15,6,0,7,20,18,15,0,0,0,2,0,0,0,20,8,3,0,23,0,0,8,20,0,0,0,0,0,2,10,0,26,0,9,0,5,2,0,0
0,5,6,1,1,0,3,14,6,0,2,27,28,11,0,0,0,0,3,0,0,13,5,2,0,16,0,0,7,17,0,0,0,1,0,3,7,0,0,0,7,0,8,2,1,0
0,4,3,12,2,0,2,19,7,0,2,49,29,6,6,0,0,1,1,0,0,12,19,10,0,19,0,0,3,28,4,1,0,1,0,1,10,0,23,0,5,1,12,7,0,0
0,7,5,0,3,0,0,13,10,0,9,23,19,7,0,0,0,0,3,0,0,14,7,2,0,14,0,0,0,14,0,0,0,1,0,2,10,0,8,1,12,0,3,3,0,0
0,6,7,2,1,0,1,15,7,0,7,26,22,16,12,0,0,2,0,0,0,18,15,4,0,15,1,0,5,26,0,2,21,1,0,3,8,0,12,0,9,1,6,5,0,0
0,3,7,0,4,0,2,12,6,0,8,28,19,9,4,0,0,3,1,0,0,10,8,2,0,17,0,0,4,17,0,1,0,2,0,1,7,0,0,1,14,0,6,4,0,0
0,17,8,0,4,0,9,28,23,0,9,92,57,17,9,0,0,6,3,0,0,15,25,2,0,33,1,0,6,52,0,4,19,0,1,2,14,0,21,0,18,0,15,7,0,0
0,5,8,0,1,0,3,12,1,0,5,36,18,9,8,0,0,0,2,0,0,8,7,2,0,6,0,0,13,20,0,1,16,0,0,1,5,0,2,1,4,0,4,4,0,0
0,7,6,0,1,0,6,12,3,0,1,21,14,3,0,0,0,4,1,0,0,3,11,2,0,11,0,0,2,18,0,0,1,0,0,0,5,1,13,0,9,0,6,2,0,0
0,3,1,0,1,1,2,9,1,0,1,26,15,4,0,0,0,1,0,0,0,7,13,2,0,9,0,0,3,16,0,0,2,0,0,0,1,0,8,0,7,0,3,4,1,0
0,8,0,2,0,0,4,16,12,0,3,30,17,4,2,0,0,3,1,0,0,8,6,4,0,7,1,0,0,13,4,1,4,0,0,0,7,1,13,0,11,0,10,1,0,0
0,13,8,4,5,0,17,49,32,0,5,101,48,16,17,1,0,18,0,0,0,14,13,4,0,33,2,0,3,56,4,2,24,2,1,5,13,6,49,0,17,0,19,9,0,0
0,7,8,0,3,0,6,25,5,0,5,58,46,7,1,0,0,3,0,0,0,9,15,2,0,10,1,0,7,32,0,1,1,0,0,2,5,2,7,1,17,0,13,2,0,0
0,1,2,0,2,0,1,6,2,0,1,10,11,2,0,0,0,0,1,0,0,8,3,2,0,2,0,0,2,4,2,0,0,0,1,2,4,0,4,0,2,0,4,3,0,0
0,44,30,11,13,0,20,54,75,0,14,164,101,50,19,0,1,25,5,0,0,36,36,11,0,37,1,0,5,111,7,2,27,0,0,6,45,8,43,0,42,4,50,12,0,0
0,6,2,0,0,0,3,13,2,0,4,36,15,13,5,0,0,5,0,0,0,19,11,2,0,11,0,0,8,13,0,1,9,0,0,2,7,1,9,0,9,0,3,2,0,0
0,4,4,0,1,0,1,11,4,0,2,32,22,3,2,0,0,2,0,0,0,7,8,2,0,4,0,0,1,11,2,0,5,0,0,3,8,2,5,0,5,0,6,3,0,0
0,2,0,1,0,0,4,13,0,0,4,28,23,6,2,0,0,3,1,0,0,7,3,1,0,4,0,0,8,13,0,3,1,0,0,2,4,2,5,0,3,0,5,1,0,0
0,8,17,8,6,0,4,53,28,0,9,101,52,11,23,0,0,7,3,0,0,17,33,10,0,28,1,2,2,65,6,3,33,2,0,2,9,1,52,0,19,1,12,11,1,0
0,3,6,2,1,0,3,16,7,0,8,44,18,2,10,0,0,2,1,0,0,14,9,4,0,16,1,0,1,19,5,0,16,2,0,0,1,0,15,0,11,0,12,4,0,0
0,22,12,7,11,0,23,74,72,0,23,180,114,66,12,1,0,18,7,0,0,40,11,9,0,48,1,1,20,126,4,7,24,2,0,4,25,11,43,2,36,1,43,9,1,0
1,1,6,0,0,0,5,6,4,0,3,24,8,10,1,0,0,4,1,0,0,8,4,2,0,7,0,0,3,12,3,0,2,0,0,7,8,1,5,0,3,0,5,3,0,0
0,7,11,2,2,0,5,42,21,0,15,103,70,19,17,0,0,2,2,0,0,35,21,4,0,36,0,2,8,57,5,3,30,2,1,5,14,3,21,0,22,0,18,6,0,0
0,2,3,1,0,0,2,4,2,0,2,12,9,5,5,0,0,0,0,0,0,5,4,3,0,4,0,0,3,12,0,0,8,1,0,0,1,0,5,0,6,1,2,4,0,0
0,1,2,1,0,0,0,2,7,0,4,13,8,5,0,0,0,1,0,0,0,5,4,3,0,4,0,0,0,9,0,0,1,1,0,0,1,0,9,0,3,0,3,2,0,0
0,2,1,4,0,0,1,8,2,0,5,27,17,7,4,0,0,0,0,0,0,8,5,6,0,9,0,0,4,15,2,0,8,1,0,2,5,1,4,0,6,0,3,5,1,0
0,1,9,0,1,0,2,12,3,0,6,29,22,14,0,0,0,5,2,0,0,5,2,2,0,10,0,0,13,25,0,0,0,2,1,2,5,3,4,1,5,0,5,6,0,0
0,1,1,0,0,0,1,21,2,0,2,23,17,3,5,0,0,1,0,0,0,8,2,2,0,13,2,0,1,19,0,1,8,1,0,0,5,0,0,0,11,0,11,2,0,0
0,6,2,2,1,1,1,9,8,0,2,21,14,6,0,0,0,0,0,0,0,8,6,4,0,10,0,0,0,12,2,2,0,0,0,1,6,0,8,0,6,1,5,2,0,0
0,4,4,1,0,0,1,7,8,0,2,13,19,9,0,0,0,0,0,0,0,8,10,1,0,5,0,0,4,13,0,0,0,1,0,3,6,1,24,0,4,0,7,3,0,0
0,6,5,1,3,1,7,17,14,0,13,36,24,19,0,0,0,2,0,0,0,25,12,1,0,14,1,0,7,11,0,0,1,0,0,1,9,2,12,2,19,0,16,1,0,0
0,4,4,0,1,0,1,16,4,0,1,27,16,5,1,0,0,3,1,0,0,7,12,2,0,8,1,0,7,21,0,0,0,1,0,1,4,1,16,0,8,0,6,2,1,0
0,16,14,1,10,0,31,80,46,0,13,155,92,39,5,0,0,25,3,0,0,55,68,1,0,42,0,0,11,105,5,1,5,0,1,7,23,9,51,1,37,0,30,4,1,0
0,6,3,1,0,0,6,15,8,0,8,40,30,17,3,0,0,1,0,0,0,15,8,1,0,10,0,0,7,22,0,0,4,2,0,3,9,3,2,2,7,0,2,1,0,0
0,4,3,3,1,0,2,26,9,0,7,51,31,5,6,0,0,1,1,0,0,15,8,5,0,12,0,1,1,22,8,0,12,1,0,2,7,0,8,0,9,0,9,5,0,0
0,1,0,1,1,1,0,6,1,0,1,9,4,2,0,0,0,2,0,0,0,6,1,3,0,4,2,0,1,3,2,1,0,1,0,1,3,0,2,0,4,0,2,1,0,0
0,11,17,8,6,1,14,37,38,0,27,128,78,60,19,0,0,8,7,0,0,50,39,4,0,49,0,1,9,89,4,5,32,1,2,8,24,5,40,4,39,0,31,8,1,0
0,3,6,2,1,0,4,20,2,0,3,36,20,14,6,0,0,7,2,0,0,13,14,4,0,14,0,0,18,22,0,0,8,1,0,1,3,1,11,0,7,0,5,1,0,0
2,0,0,0,0,0,0,8,3,0,4,11,8,9,2,0,0,0,1,0,0,4,4,2,0,7,0,0,5,4,0,0,5,0,0,1,1,1,0,0,2,0,4,1,0,0
0,19,19,16,7,0,19,88,43,0,7,184,106,17,14,0,0,18,8,0,0,34,53,20,0,54,2,2,21,144,11,0,26,4,0,10,30,4,143,1,30,6,25,20,2,0
0,2,7,6,1,0,4,19,13,0,6,50,25,14,7,0,0,3,0,0,0,10,11,6,0,12,0,0,6,36,8,1,9,2,0,0,5,2,29,2,8,1,6,6,4,0
0,1,3,1,1,0,5,66,10,0,1,51,30,5,5,0,0,8,1,0,0,8,15,2,0,18,1,1,6,37,0,3,0,1,1,0,2,1,13,0,17,0,20,5,0,0
0,4,6,1,0,1,3,45,12,0,2,45,22,4,2,0,0,2,0,0,0,10,11,2,0,12,0,0,0,22,4,1,0,1,0,1,2,0,38,0,5,0,15,1,0,0
0,3,1,0,0,0,0,6,4,0,7,8,11,10,0,0,0,2,0,0,0,7,8,2,0,7,0,0,0,6,0,0,2,0,0,0,7,1,2,0,5,0,3,2,0,0
0,3,3,0,0,0,1,15,11,0,2,20,24,3,2,0,0,1,0,0,0,6,5,2,0,8,0,0,0,18,0,1,0,2,0,1,3,0,4,0,8,0,7,3,0,0
0,4,9,2,1,0,2,14,13,0,13,36,30,18,0,0,0,2,0,0,0,20,15,4,0,10,0,0,6,21,0,2,1,0,1,1,4,4,7,1,15,1,10,3,0,0
0,2,1,0,4,1,2,14,3,0,3,20,14,6,1,0,0,2,0,0,0,16,2,2,0,10,0,0,4,16,0,1,1,0,0,0,4,0,2,0,10,0,5,4,0,0
0,4,3,11,0,0,1,10,4,0,0,24,15,6,10,0,0,2,0,0,0,7,5,1,0,8,0,0,1,19,2,0,12,0,0,0,7,1,21,0,3,0,8,3,8,0
0,2,3,2,0,0,0,6,5,0,5,29,19,4,4,0,0,4,2,0,0,10,7,6,0,9,0,0,3,14,0,4,8,0,0,1,4,0,10,0,6,3,5,5,0,0
0,5,4,0,2,0,5,16,9,0,3,28,19,10,0,0,0,4,0,0,0,7,4,2,0,11,0,0,1,15,0,0,0,0,0,4,12,1,3,0,4,0,9,3,0,0
0,1,3,1,0,0,2,5,2,0,4,12,10,10,2,0,0,0,0,0,0,6,8,1,0,10,0,0,3,14,0,0,4,1,0,0,4,1,3,0,2,0,3,3,0,0
0,8,0,0,0,0,3,17,2,0,11,19,16,19,0,0,0,1,1,0,0,9,8,2,0,13,1,0,4,17,0,0,0,0,0,3,13,0,1,1,9,0,3,1,0,0
0,2,3,1,1,0,0,28,16,0,7,41,28,6,4,0,0,2,2,0,0,12,17,3,0,8,0,0,0,25,0,0,5,2,1,2,5,3,25,0,9,1,18,5,0,0
0,5,6,2,0,0,2,18,5,0,5,33,21,8,8,0,0,3,0,0,0,16,16,4,0,24,0,0,3,27,4,1,17,2,0,1,7,2,9,1,11,1,5,3,0,0
0,11,9,0,3,2,6,22,20,0,12,54,27,20,0,0,0,2,2,0,0,21,19,2,0,22,0,1,5,39,1,1,0,1,0,6,17,3,31,1,15,0,9,4,0,0
0,2,2,0,0,1,1,6,3,0,7,17,10,8,6,0,0,0,2,0,0,6,14,2,0,11,0,0,0,13,1,0,12,1,0,1,4,1,0,0,5,0,4,2,0,0
0,11,23,5,4,0,14,55,15,0,6,132,95,24,12,0,1,8,4,0,0,38,28,7,0,51,5,0,57,101,2,3,29,0,0,10,26,0,93,2,28,2,28,3,0,0
0,1,1,0,0,0,2,7,0,0,5,11,7,10,2,0,0,1,0,0,0,6,1,2,0,8,0,0,5,6,0,0,4,0,0,2,4,0,2,0,1,0,4,1,0,0
0,7,1,0,1,0,0,9,8,0,7,20,10,8,0,0,0,2,1,0,0,7,8,2,0,9,0,0,0,14,0,1,0,0,0,0,7,2,5,1,4,0,6,2,0,0
0,7,10,4,3,0,10,26,15,0,5,70,40,10,12,0,0,7,0,0,0,12,15,6,0,15,0,1,5,38,6,1,20,1,0,1,10,5,5,1,22,0,14,7,0,0
0,14,11,3,0,0,8,46,13,0,12,100,55,27,9,0,0,10,1,0,0,28,24,5,0,36,2,0,17,69,4,1,18,4,0,5,22,2,6,0,21,1,17,4,0,0
0,6,2,2,1,0,1,19,1,0,5,24,12,7,2,0,0,1,0,0,0,11,7,2,0,12,0,1,7,11,0,0,0,0,0,1,6,0,2,0,6,0,6,4,0,0
0,1,6,0,0,0,2,24,8,0,0,39,26,2,1,0,0,0,2,0,0,8,6,2,0,10,0,0,1,20,2,0,0,0,0,3,4,1,13,0,6,0,14,2,0,0
0,31,17,1,6,2,15,79,37,0,28,188,92,49,29,0,0,29,7,0,0,43,57,3,0,72,0,0,15,131,5,5,53,4,1,12,40,5,31,3,59,0,28,4,1,0
0,0,0,1,1,0,2,10,2,0,3,14,6,3,0,0,0,3,0,0,0,5,4,3,0,2,0,0,0,3,5,0,0,0,0,0,1,1,3,0,3,0,2,2,0,0
0,4,8,4,1,0,4,12,4,0,8,36,20,9,9,0,0,2,0,0,0,7,11,2,0,27,1,0,2,17,0,2,17,0,0,3,8,0,0,1,10,0,11,4,5,0
0,2,0,0,1,0,1,5,6,0,10,21,13,22,0,0,0,1,1,0,0,1,4,2,0,8,0,0,0,11,0,1,0,2,0,6,9,1,6,0,6,0,7,3,0,0
0,6,5,2,1,0,5,19,8,0,11,33,24,10,0,1,0,4,1,0,0,13,15,4,0,17,0,2,3,29,1,0,0,1,0,0,5,1,5,0,19,0,14,6,0,0
0,4,7,1,0,0,3,24,10,0,8,45,34,5,7,0,0,0,5,0,0,7,14,2,0,9,0,0,1,27,0,0,12,0,0,1,6,1,7,0,12,0,9,5,3,0
0,4,5,1,1,0,3,11,3,0,6,12,14,6,0,0,0,0,1,0,0,8,11,3,0,16,0,1,6,6,0,2,0,0,0,0,4,1,8,2,7,0,4,3,0,0
2,2,7,0,1,3,5,26,5,0,15,59,33,17,10,0,1,3,2,0,0,30,9,2,0,20,2,0,8,36,7,3,22,1,0,7,16,1,8,2,15,0,15,5,1,0
0,9,3,1,1,0,2,30,16,0,5,55,27,11,8,0,0,4,7,0,0,10,18,3,0,19,0,0,7,28,0,2,12,1,0,0,8,1,29,0,9,2,15,3,0,0
0,17,6,0,1,0,11,24,26,0,9,82,42,18,15,0,0,18,5,0,0,22,20,2,0,26,0,0,2,54,0,3,28,1,1,2,14,1,19,0,25,0,11,4,3,0
0,2,0,0,1,0,0,10,7,0,4,16,11,9,11,0,0,1,1,0,0,6,2,2,0,11,1,0,4,14,1,0,14,0,0,3,6,0,19,1,3,0,6,2,0,0
0,3,2,2,1,0,6,14,6,0,4,42,26,16,7,0,2,2,0,0,0,16,14,4,0,19,0,0,9,28,0,2,8,1,0,6,13,3,36,0,12,3,10,4,0,0
0,3,7,4,2,0,7,29,17,0,7,45,44,7,2,0,0,4,2,0,0,23,17,6,0,20,0,0,2,45,2,1,1,1,0,0,6,0,31,3,23,3,10,13,0,0
0,4,6,0,1,0,2,13,7,0,5,34,21,10,7,0,0,1,3,0,0,9,9,2,0,12,0,0,4,20,0,3,8,0,1,4,12,1,5,0,2,0,5,1,0,0
0,5,4,0,2,1,1,9,10,0,3,20,7,15,3,0,0,1,4,0,0,13,15,2,0,11,0,0,1,12,3,1,4,0,0,4,11,3,8,0,8,0,9,2,0,0
0,5,0,0,2,0,6,14,6,0,5,26,16,13,5,0,0,4,0,0,0,8,10,2,0,4,0,0,6,13,0,3,8,0,1,1,3,3,5,0,11,0,7,2,0,0
0,2,1,0,1,0,4,16,6,0,5,23,19,13,6,0,0,1,0,0,0,9,11,2,0,14,0,0,5,13,0,1,9,0,0,4,8,1,0,1,6,0,9,5,0,0
1,3,5,1,2,0,4,9,2,0,1,29,17,4,0,0,0,3,0,0,0,7,3,3,0,14,1,0,12,19,6,3,1,0,0,1,4,2,4,0,4,0,7,1,0,0
0,0,3,0,1,0,2,8,5,0,3,6,6,2,0,0,0,2,1,0,0,7,2,2,0,2,0,1,0,5,0,1,0,0,0,0,0,0,5,0,2,0,2,1,0,0
0,5,3,0,0,0,5,18,9,0,3,27,24,9,2,0,0,3,0,0,0,7,3,2,0,5,0,0,4,12,0,1,0,0,0,1,5,1,6,0,7,0,7,3,0,0
0,7,1,0,1,0,4,13,4,0,3,23,16,9,2,0,0,1,1,0,0,10,1,2,0,9,0,0,6,14,0,1,4,1,0,0,9,0,7,0,5,0,5,4,0,0
1,3,2,0,0,0,1,6,6,0,4,11,10,7,4,0,0,0,0,0,0,5,5,2,0,7,0,0,1,6,0,0,2,1,0,0,3,0,2,0,3,0,3,2,0,0
0,4,3,0,0,0,3,23,11,0,3,46,27,5,4,0,0,3,2,0,0,10,19,2,0,13,0,0,2,27,0,0,6,0,0,0,2,0,9,1,8,0,10,5,0,0
0,14,13,0,5,0,3,45,29,0,5,103,61,14,15,0,1,9,3,0,0,30,29,2,0,23,2,1,8,58,1,4,28,1,0,4,19,0,52,0,24,0,18,4,0,0
0,2,3,0,2,0,2,5,7,0,0,12,7,4,2,0,0,0,0,0,0,3,5,2,0,3,0,0,0,3,0,0,4,1,0,0,3,1,4,0,5,0,3,2,0,0
0,14,9,14,5,2,12,48,21,0,16,103,74,18,29,0,0,11,8,0,0,51,40,18,0,38,0,1,19,64,6,0,21,2,1,6,18,6,75,0,26,6,26,25,2,0
5,5,4,0,1,0,0,10,10,0,4,42,18,20,6,0,0,2,1,0,0,18,8,2,0,19,0,0,8,19,2,2,13,1,0,3,9,1,5,0,6,0,7,3,0,0
0,0,1,0,1,0,0,9,4,0,2,21,22,8,2,0,0,0,0,0,0,16,6,2,0,7,0,0,6,15,0,1,7,2,0,1,2,2,9,0,9,0,3,6,0,0
0,2,3,0,0,0,0,22,4,0,1,29,22,12,1,0,0,0,1,0,0,10,17,2,0,21,0,0,11,16,0,1,0,0,0,0,3,0,13,1,5,0,12,5,0,0
0,4,2,1,3,0,3,8,8,0,3,33,18,10,0,0,0,3,0,0,0,7,7,3,0,4,1,0,5,18,0,1,1,0,0,0,4,0,3,1,7,0,6,1,0,0
0,4,5,2,1,0,5,15,11,0,1,45,26,6,6,0,1,5,1,0,0,11,15,4,0,17,1,0,6,30,2,1,8,0,0,1,7,0,15,0,3,1,6,4,0,0
2,8,20,4,5,0,10,53,43,0,9,113,61,29,27,0,1,20,2,0,0,31,32,6,0,33,0,0,4,72,0,6,29,2,1,4,13,2,18,2,24,3,23,9,0,0
0,26,18,2,7,0,16,46,36,0,9,126,75,30,9,3,4,23,2,0,0,28,46,6,0,18,0,0,18,81,0,1,16,0,0,2,24,8,81,1,30,1,23,12,0,0
0,2,4,3,0,0,1,17,0,0,2,34,15,1,4,0,0,4,0,0,0,0,13,3,0,4,0,0,7,20,4,0,8,0,0,0,1,0,11,0,10,1,5,4,0,0
2,4,4,0,2,1,3,39,25,0,8,54,41,19,0,0,0,3,0,0,0,31,34,2,0,41,0,1,12,35,9,2,0,0,1,2,14,1,38,1,7,0,24,6,0,0
1,4,3,1,2,1,4,23,4,0,8,27,25,11,1,0,3,3,0,0,0,6,4,3,0,8,0,0,8,22,1,1,0,1,0,3,9,1,2,0,8,1,7,2,0,0
0,4,8,1,1,0,4,24,9,0,5,50,33,4,4,0,0,3,3,0,0,13,17,3,0,16,0,0,2,35,0,1,9,2,0,1,3,2,1,0,27,1,9,1,0,0
0,4,3,1,1,0,0,15,5,0,1,19,11,4,5,0,0,1,0,0,0,6,5,2,0,5,0,0,4,12,0,3,8,0,0,0,4,0,7,0,3,0,4,3,1,0
0,3,0,1,1,0,4,45,20,0,3,63,47,18,7,0,0,3,0,0,0,30,10,3,0,37,1,0,13,36,2,0,13,0,0,3,7,1,35,4,15,0,17,6,0,0
0,7,5,4,2,0,4,24,11,0,11,53,41,23,0,0,0,4,2,0,0,25,26,2,0,25,2,0,7,37,2,0,5,1,0,4,13,2,16,0,22,0,8,4,0,0
0,0,0,1,0,0,2,7,1,0,0,6,4,3,0,0,0,0,0,0,0,3,3,1,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0
0,11,16,6,1,0,8,37,12,0,16,76,44,15,8,0,0,3,4,0,0,27,24,2,0,25,1,0,10,39,0,4,12,1,0,4,18,5,31,1,22,0,16,5,2,0
0,7,11,0,1,0,4,21,11,0,10,56,35,9,17,0,0,9,3,0,0,10,20,2,0,14,0,2,4,29,0,0,25,1,0,2,9,1,0,0,18,0,8,4,4,0
0,3,3,2,3,0,0,9,1,0,3,17,17,14,0,0,0,1,0,0,0,12,1,2,0,8,0,0,12,8,0,0,0,0,0,3,11,2,8,0,4,0,6,1,0,0
0,4,7,4,0,0,11,43,20,0,8,105,71,16,22,0,0,4,2,0,0,31,22,14,0,21,0,0,15,62,0,3,32,2,0,2,9,1,28,2,25,11,17,10,3,0
0,2,1,1,0,0,1,12,5,0,5,15,5,10,2,0,0,1,0,0,0,10,13,1,0,15,1,0,0,10,0,1,5,0,0,2,9,0,16,0,6,0,12,1,0,0
0,7,0,0,0,0,2,3,0,0,2,32,14,8,15,0,0,1,0,0,0,10,6,2,0,7,0,0,5,16,0,1,17,0,0,1,7,0,0,0,4,0,5,2,0,0
0,8,11,6,1,0,13,36,18,0,13,72,68,23,5,1,0,6,6,0,0,24,27,14,0,44,3,0,12,51,17,2,8,2,0,7,11,3,19,3,24,2,25,12,2,0
0,10,7,1,3,0,2,34,26,0,10,51,34,25,15,0,0,9,0,0,0,30,20,1,0,21,2,0,6,35,2,0,21,1,1,2,14,2,17,1,14,0,15,7,0,0
0,4,4,1,2,0,1,7,3,0,3,30,19,3,1,0,0,1,0,0,0,5,6,3,0,4,0,0,3,14,0,0,1,1,0,0,7,1,4,0,6,0,4,2,0,0
0,3,3,9,4,0,1,20,6,0,4,26,22,1,4,0,0,0,0,0,0,7,15,11,0,9,0,1,3,14,2,0,1,1,0,0,3,0,30,3,8,5,5,4,0,0
0,3,2,1,2,0,2,10,5,0,4,28,18,6,7,0,0,2,0,0,0,11,6,2,0,7,0,1,0,20,2,1,13,1,0,3,8,0,10,0,7,0,11,5,4,0
0,5,6,5,2,1,3,21,13,0,7,44,27,8,1,0,2,3,3,0,0,16,15,3,0,21,0,0,4,27,0,2,0,2,0,1,7,4,27,2,12,2,5,4,1,0
8,2,0,1,0,0,3,15,2,0,7,26,15,18,2,0,0,6,0,0,0,14,10,1,0,12,0,0,12,22,3,0,4,0,0,3,9,2,0,0,7,0,5,1,0,0
0,2,3,2,0,0,1,13,11,0,0,33,25,4,1,1,0,0,2,0,0,6,8,4,0,11,0,1,0,20,0,0,0,0,0,0,1,0,10,0,7,1,5,1,0,0
0,1,1,0,1,0,0,14,5,0,3,14,15,1,2,0,0,1,1,0,0,5,4,2,0,3,0,0,0,10,0,0,0,0,0,0,0,0,2,0,6,0,4,2,0,0
0,2,3,0,0,1,0,14,0,0,1,26,18,6,2,0,0,1,0,0,0,12,9,2,0,7,0,1,7,15,3,2,5,1,0,2,3,0,4,0,1,0,7,1,0,0
1,3,3,5,4,0,3,22,11,0,6,30,16,7,0,0,0,3,2,0,0,7,6,7,0,13,0,1,2,21,2,2,0,1,1,0,4,0,0,0,8,2,6,5,0,0
0,2,2,0,2,0,0,3,0,0,1,8,5,4,0,0,0,2,0,0,0,8,10,2,0,2,1,0,4,13,0,0,0,1,0,0,4,0,4,0,5,0,3,1,1,0
0,4,2,0,0,1,3,11,6,0,2,38,16,8,15,0,0,4,0,0,0,15,8,2,0,4,0,0,2,19,0,0,28,1,0,2,9,0,15,0,4,0,5,1,0,0
0,3,5,0,1,0,3,16,6,0,3,29,18,2,2,0,0,2,2,0,0,4,14,2,0,7,0,1,1,21,0,0,0,0,0,1,2,0,11,0,9,5,9,3,0,0
0,8,8,1,2,0,7,16,15,0,5,45,25,14,10,0,0,3,0,0,0,15,12,3,0,12,0,0,5,30,2,3,21,1,0,2,10,0,20,0,13,1,14,2,0,0
0,5,3,0,1,0,3,10,8,0,4,27,24,11,3,0,0,3,4,0,0,3,12,2,0,5,1,0,4,42,1,0,1,1,0,1,5,2,8,0,10,0,4,4,0,0
0,5,1,1,3,0,6,21,5,0,4,38,21,18,2,0,0,3,0,0,0,18,17,2,0,12,1,0,10,28,0,1,5,0,0,2,5,0,4,1,8,0,5,4,1,0
0,2,1,0,0,0,1,2,0,0,3,10,6,8,1,0,0,1,0,0,0,4,3,2,0,3,0,0,3,7,0,0,0,2,0,0,2,1,0,0,3,0,0,2,0,0
0,4,2,4,0,1,8,18,7,0,10,43,25,23,7,0,0,3,1,0,0,20,18,5,0,12,0,0,7,27,1,1,8,0,2,2,9,2,10,0,4,4,10,1,1,0
0,4,12,1,3,1,7,35,14,0,8,75,46,33,10,0,0,1,2,0,0,45,16,1,0,26,6,0,12,47,3,5,20,0,0,7,17,2,10,0,17,0,10,9,0,0
0,21,22,10,3,3,14,82,54,0,19,216,111,50,54,0,0,15,5,0,0,73,27,15,0,69,3,1,19,93,4,4,102,4,3,8,31,9,60,3,39,9,55,15,3,0
0,2,3,0,1,0,4,6,1,0,1,20,11,7,7,0,0,1,1,0,0,5,3,2,0,10,0,0,4,11,0,0,13,0,0,2,4,0,4,0,4,0,5,4,0,0
0,4,2,1,0,0,1,15,3,0,4,30,21,3,6,0,0,3,1,0,0,8,5,3,0,8,0,0,4,25,0,0,12,0,0,1,4,0,8,1,11,0,10,3,0,0
0,14,9,5,1,0,6,30,24,0,11,83,42,28,20,0,1,4,0,0,0,24,11,9,0,16,0,0,10,42,3,0,33,1,0,4,13,4,53,1,17,6,19,10,0,0
0,7,3,4,2,1,10,27,15,0,11,65,30,22,2,0,0,9,2,0,0,50,9,4,0,24,0,0,7,37,6,1,1,1,0,0,12,2,10,1,17,0,16,7,0,0
0,3,5,0,1,0,2,19,3,0,2,42,23,6,4,0,1,4,1,0,0,12,9,2,0,15,0,1,10,20,4,2,8,1,0,5,9,0,0,0,12,0,8,7,1,0
0,2,1,0,2,0,1,9,12,0,4,34,24,6,0,0,0,6,1,0,0,11,4,2,0,7,0,0,1,24,0,1,0,0,0,0,3,2,14,1,8,0,6,6,0,0
0,7,13,2,2,0,8,37,19,0,18,78,56,14,19,0,0,4,1,0,0,14,1,4,0,18,0,0,1,49,0,1,16,1,0,0,8,5,6,1,23,0,16,7,0,0
0,4,10,0,2,0,7,18,10,0,2,52,26,6,1,0,0,2,1,0,0,11,13,2,0,14,1,0,3,30,0,2,0,1,0,1,4,2,18,0,12,0,10,1,0,0
0,6,8,0,3,0,4,29,21,0,5,69,40,12,11,0,0,3,4,0,0,18,21,2,0,15,1,0,10,40,1,3,20,1,2,2,10,1,17,1,15,0,17,3,0,0
0,1,2,0,0,0,3,13,7,0,5,18,15,2,1,0,0,0,2,0,0,6,3,2,0,5,0,0,1,12,0,0,1,0,0,0,3,1,3,2,6,0,8,2,0,0
0,3,1,1,0,0,1,14,6,0,3,14,10,6,6,0,0,3,2,0,0,6,4,3,0,10,0,0,4,9,2,0,8,0,0,1,2,1,11,0,6,1,5,3,0,0
